order_id,user_id,order_date,status,amount
5951,111,2025-01-03 07:53:42,completed,445.99
5952,142,2024-11-30 19:05:40,shipped,102.55
5953,52,2024-08-27 04:33:33,shipped,107.66
5954,119,2024-11-19 13:59:48,completed,145.84
5955,51,2025-04-23 23:08:15,completed,384.59
5956,21,2025-02-04 02:46:40,preparation,499.68
5957,132,2024-08-03 16:33:00,preparation,412.52
5958,131,2024-08-31 22:29:08,shipped,82.53
5959,101,2025-06-07 05:20:13,cancelled,0.0
5960,73,2025-05-04 18:55:50,completed,490.74
5961,124,2024-08-27 01:52:49,completed,201.56
5962,91,2025-01-01 22:51:49,completed,222.48
5963,11,2025-05-28 20:00:12,completed,209.97
5964,148,2025-04-04 15:38:47,completed,296.08
5965,87,2025-02-20 09:39:29,shipped,146.82
5966,86,2025-03-26 19:53:32,shipped,232.35
5967,104,2024-07-19 10:28:33,completed,331.55
5968,89,2024-10-14 02:23:00,cancelled,0.0
5969,127,2024-11-13 07:40:17,preparation,163.83
5970,97,2024-12-01 03:54:38,completed,106.18
5971,72,2025-02-22 13:57:31,shipped,111.92
5972,57,2024-10-25 13:09:03,completed,405.28
5973,44,2025-02-22 10:08:56,completed,159.28
5974,145,2024-12-21 03:15:20,completed,115.28
5975,150,2025-03-28 01:35:02,completed,460.37
5976,97,2024-10-30 18:40:56,shipped,226.78
5977,64,2025-07-07 21:51:21,cancelled,0.0
5978,96,2024-12-16 15:53:21,cancelled,0.0
5979,138,2024-09-29 22:44:52,shipped,296.32
5980,107,2025-07-03 00:15:06,completed,141.56
5981,108,2025-03-30 09:09:14,completed,38.93
5982,137,2025-05-18 03:46:39,completed,240.98
5983,58,2024-09-29 06:56:51,completed,184.69
5984,90,2025-01-01 03:42:49,completed,199.09
5985,139,2024-10-18 06:22:47,completed,84.02
5986,119,2024-08-21 05:56:00,completed,120.12
5987,129,2024-08-27 02:25:00,completed,234.3
5988,82,2024-09-05 03:48:19,completed,282.82
5989,66,2024-07-29 13:51:15,cancelled,0.0
5990,42,2025-03-08 04:06:32,shipped,366.44
5991,140,2024-10-03 15:30:24,cancelled,0.0
5992,117,2024-10-06 12:24:14,shipped,435.38
5993,59,2025-05-26 02:30:57,completed,388.53
5994,85,2024-12-21 13:00:57,completed,124.58
5995,44,2024-09-14 19:25:26,completed,212.03
5996,66,2025-06-29 09:49:16,shipped,439.2
5997,27,2024-11-06 02:41:21,completed,475.06
5998,116,2025-07-15 19:08:00,completed,327.92
5999,18,2025-06-05 23:04:44,completed,159.96
6000,92,2025-02-16 00:07:46,completed,44.77
6001,42,2025-07-03 13:42:47,completed,355.01
6002,140,2024-11-16 15:31:14,shipped,358.08
6003,124,2025-07-09 09:57:34,completed,42.29
6004,122,2025-05-24 14:13:02,completed,292.21
6005,13,2024-11-16 00:41:27,completed,426.68
6006,148,2024-10-01 12:38:13,cancelled,0.0
6007,18,2025-06-23 05:59:27,shipped,346.93
6008,140,2024-11-13 23:07:36,preparation,318.21
6009,108,2024-11-05 11:24:17,completed,124.23
6010,59,2025-06-26 02:00:16,shipped,106.89
6011,41,2024-12-02 10:35:45,completed,448.78
6012,90,2025-03-03 06:45:20,preparation,165.94
6013,70,2024-07-24 18:16:24,cancelled,0.0
6014,13,2025-04-01 19:11:36,completed,353.99
6015,117,2025-06-19 13:55:48,completed,143.29
6016,47,2024-08-16 01:41:01,completed,465.41
6017,91,2024-08-07 22:20:55,preparation,392.03
6018,54,2025-07-13 23:29:44,completed,457.08
6019,41,2024-07-22 02:08:59,shipped,199.0
6020,23,2025-04-28 07:49:06,completed,397.79
6021,107,2025-03-05 04:47:32,completed,353.95
6022,17,2025-04-24 04:17:16,completed,180.15
6023,63,2024-08-19 16:29:06,completed,240.51
6024,41,2025-06-26 17:56:52,completed,103.46
6025,36,2025-03-10 22:26:38,shipped,191.09
6026,43,2025-06-05 08:42:39,completed,308.84
6027,62,2024-10-24 20:41:55,completed,359.32
6028,112,2024-11-04 04:23:40,completed,312.5
6029,136,2025-02-07 18:41:02,shipped,191.74
6030,100,2025-06-12 15:37:22,completed,336.81
6031,68,2024-10-23 05:27:56,shipped,277.19
6032,101,2025-05-09 10:28:27,completed,418.69
6033,32,2025-06-23 03:30:50,completed,227.28
6034,60,2025-02-06 21:42:49,shipped,380.9
6035,109,2025-05-04 03:33:03,completed,388.66
6036,36,2025-02-03 10:10:15,completed,389.06
6037,103,2024-12-26 22:47:59,completed,404.04
6038,17,2024-09-01 08:00:00,shipped,447.74
6039,124,2025-05-27 20:41:09,shipped,118.66
6040,1,2024-11-29 11:05:01,shipped,456.49
6041,51,2024-08-13 19:39:25,shipped,360.73
6042,135,2024-09-11 04:47:48,preparation,405.69
6043,142,2024-10-19 11:32:31,completed,389.41
6044,107,2025-02-04 07:35:35,preparation,294.92
6045,67,2024-10-01 06:36:23,completed,386.24
6046,48,2025-02-18 14:29:21,completed,304.61
6047,36,2024-11-28 00:04:28,completed,117.92
6048,22,2025-05-12 03:27:10,completed,140.24
6049,23,2025-03-28 08:56:59,completed,440.88
6050,73,2024-12-01 08:27:36,completed,476.8
6051,80,2025-02-06 04:02:54,completed,226.7
6052,121,2025-02-23 10:21:09,completed,470.61
6053,40,2024-12-14 14:37:54,completed,73.94
6054,18,2025-06-14 20:14:04,preparation,214.53
6055,25,2024-08-26 23:27:37,preparation,406.81
6056,28,2025-06-09 04:48:40,completed,245.17
6057,86,2025-01-23 11:45:34,completed,124.8
6058,142,2025-04-20 08:50:28,completed,28.07
6059,38,2025-01-31 19:30:41,preparation,197.28
6060,109,2024-10-06 15:10:00,completed,390.3
6061,13,2025-03-20 02:59:43,completed,351.35
6062,102,2025-01-28 10:17:55,cancelled,0.0
6063,66,2025-03-28 21:08:02,completed,379.79
6064,10,2024-11-11 15:04:17,shipped,202.36
6065,50,2024-11-12 17:17:36,completed,181.44
6066,24,2024-10-17 00:17:19,cancelled,0.0
6067,77,2025-07-01 22:35:35,shipped,440.57
6068,40,2024-08-28 14:27:47,completed,391.7
6069,18,2024-08-07 06:31:17,completed,90.07
6070,117,2024-10-25 07:32:44,completed,278.15
6071,119,2025-03-13 19:37:21,cancelled,0.0
6072,84,2025-01-19 07:44:46,completed,161.91
6073,136,2025-02-03 15:34:35,preparation,254.42
6074,44,2025-07-04 00:18:09,completed,201.17
6075,65,2024-09-08 05:56:26,completed,410.58
6076,84,2024-07-23 08:05:48,completed,444.31
6077,25,2024-09-24 05:53:22,completed,169.09
6078,54,2025-03-25 02:24:31,completed,432.61
6079,53,2025-01-28 00:59:09,completed,86.18
6080,148,2024-11-28 08:56:06,shipped,189.86
6081,64,2024-10-24 08:26:01,preparation,224.95
6082,91,2025-01-28 00:23:12,completed,31.4
6083,126,2025-07-12 10:35:03,completed,429.89
6084,11,2024-09-24 11:42:11,shipped,416.59
6085,86,2025-07-09 01:39:23,completed,332.51
6086,76,2025-02-10 16:03:53,completed,284.26
6087,28,2025-05-25 14:26:12,completed,375.4
6088,145,2025-06-20 23:52:14,completed,416.11
6089,60,2024-08-03 01:41:34,cancelled,0.0
6090,46,2025-02-07 02:44:31,completed,77.15
6091,31,2025-06-12 01:38:37,preparation,379.45
6092,64,2025-03-31 02:03:41,completed,53.19
6093,12,2025-01-25 00:11:52,completed,159.11
6094,114,2025-03-19 13:10:54,completed,215.91
6095,134,2024-09-03 05:55:37,shipped,67.46
6096,94,2025-06-10 14:15:41,completed,322.03
6097,15,2024-08-10 00:25:31,preparation,269.75
6098,125,2025-05-06 15:16:11,completed,140.66
6099,67,2025-05-24 21:53:11,completed,343.41
6100,128,2025-01-21 10:03:20,completed,223.34
6101,60,2025-04-20 19:36:58,shipped,120.37
6102,129,2025-06-15 02:17:12,completed,493.59
6103,141,2025-02-10 10:36:00,shipped,29.15
6104,20,2024-12-20 22:49:03,completed,373.24
6105,26,2025-07-01 04:25:33,completed,386.34
6106,74,2024-11-02 19:54:12,completed,286.82
6107,59,2025-01-29 05:45:11,completed,373.04
6108,59,2025-06-16 19:02:19,shipped,478.93
6109,16,2024-12-28 19:36:52,completed,429.43
6110,73,2025-04-09 15:31:29,completed,212.17
6111,65,2025-06-07 19:31:43,completed,238.43
6112,146,2025-02-11 13:23:06,shipped,487.66
6113,101,2024-10-13 18:58:13,shipped,363.89
6114,85,2024-08-02 18:25:02,completed,350.91
6115,27,2025-02-08 14:11:55,completed,482.34
6116,88,2025-04-14 20:57:12,completed,240.57
6117,87,2024-11-11 06:53:14,shipped,456.45
6118,109,2025-06-18 16:09:55,completed,145.79
6119,67,2024-12-02 08:08:50,cancelled,0.0
6120,108,2024-09-06 16:30:06,completed,107.19
6121,110,2025-03-21 23:52:29,completed,229.95
6122,138,2024-08-27 14:35:22,completed,159.16
6123,1,2024-07-21 12:52:19,completed,337.41
6124,93,2024-11-17 09:23:54,completed,83.16
6125,143,2025-03-01 19:51:45,completed,329.13
6126,55,2025-07-02 20:29:02,completed,148.2
6127,14,2024-10-20 14:48:40,preparation,153.64
6128,84,2024-07-28 21:09:10,completed,257.77
6129,96,2024-11-16 22:21:18,shipped,481.67
6130,7,2024-11-19 01:48:15,completed,246.88
6131,76,2025-06-30 22:01:46,preparation,436.46
6132,47,2025-02-16 12:47:29,completed,158.4
6133,75,2024-08-19 01:55:49,completed,451.03
6134,150,2025-02-17 03:51:48,shipped,108.37
6135,102,2025-04-01 14:50:14,completed,59.26
6136,129,2024-11-30 22:36:24,shipped,167.72
6137,42,2024-08-04 15:40:21,completed,488.02
6138,89,2024-11-25 08:05:28,completed,124.24
6139,25,2025-03-10 23:49:34,completed,495.29
6140,98,2025-01-16 19:02:41,completed,148.16
6141,53,2025-01-24 08:05:05,shipped,37.89
6142,77,2025-02-06 13:00:08,completed,260.97
6143,97,2025-06-07 00:57:46,completed,462.0
6144,90,2025-03-13 06:48:56,completed,99.77
6145,55,2025-05-04 06:34:45,completed,485.51
6146,75,2025-01-22 14:28:56,shipped,486.92
6147,52,2024-09-25 07:04:56,cancelled,0.0
6148,112,2025-04-30 14:34:41,completed,417.84
6149,18,2025-03-08 00:49:29,completed,250.11
6150,103,2025-06-16 11:20:12,completed,477.87
6151,74,2024-08-29 13:02:20,completed,446.61
6152,74,2024-12-29 07:21:17,completed,276.21
6153,23,2025-04-26 01:38:06,shipped,220.9
6154,127,2024-12-05 20:57:25,completed,74.38
6155,63,2024-11-28 13:24:39,preparation,72.1
6156,83,2025-04-22 02:54:15,completed,310.5
6157,146,2024-12-11 15:57:30,completed,385.85
6158,124,2024-09-01 01:25:10,completed,347.51
6159,27,2025-05-27 20:09:52,shipped,358.41
6160,8,2025-05-30 22:50:59,shipped,490.32
6161,43,2025-03-08 19:57:50,completed,466.92
6162,46,2025-05-25 05:02:25,completed,154.13
6163,53,2024-07-29 08:22:48,completed,490.3
6164,118,2024-11-19 11:19:27,cancelled,0.0
6165,109,2025-06-16 05:53:50,completed,287.3
6166,29,2025-04-23 17:25:50,completed,69.47
6167,33,2025-03-08 06:23:34,completed,263.08
6168,125,2024-10-08 14:03:43,shipped,99.9
6169,9,2024-08-25 12:34:45,shipped,332.63
6170,107,2025-01-28 00:58:42,shipped,147.32
6171,146,2024-10-12 13:08:03,completed,81.86
6172,63,2024-10-11 22:14:17,completed,469.23
6173,144,2025-02-21 22:16:56,completed,75.79
6174,61,2024-09-26 03:15:57,completed,86.91
6175,17,2024-09-05 02:17:10,completed,31.31
6176,25,2025-05-31 18:01:27,shipped,472.24
6177,3,2024-11-12 22:39:06,shipped,210.88
6178,39,2024-11-19 02:18:56,shipped,161.48
6179,145,2024-09-26 15:08:31,completed,410.76
6180,139,2025-03-11 11:02:18,completed,112.7
6181,23,2025-02-19 23:41:55,completed,192.02
6182,99,2025-01-13 01:36:45,completed,439.4
6183,140,2024-10-10 12:42:47,shipped,82.22
6184,144,2025-03-12 05:05:08,completed,31.15
6185,51,2025-05-03 13:53:28,completed,141.71
6186,141,2025-01-09 07:46:25,shipped,440.32
6187,22,2025-07-12 01:16:07,completed,214.45
6188,127,2025-01-09 08:55:41,completed,348.92
6189,20,2024-10-14 11:44:34,completed,339.02
6190,29,2025-06-25 23:22:18,completed,431.42
6191,27,2025-05-25 20:33:35,completed,486.01
6192,1,2025-07-15 10:02:24,shipped,309.71
6193,28,2025-07-13 17:37:38,shipped,424.79
6194,17,2024-08-07 12:18:20,cancelled,0.0
6195,94,2025-02-04 08:49:57,completed,316.6
6196,48,2025-05-13 19:30:08,preparation,203.84
6197,4,2024-10-29 04:54:17,completed,139.63
6198,99,2025-03-18 09:57:59,completed,35.57
6199,103,2025-03-03 19:18:57,completed,423.1
6200,13,2024-12-10 09:58:31,completed,28.2
6201,102,2024-12-29 20:57:12,completed,385.49
6202,39,2024-08-11 06:15:07,completed,333.36
6203,100,2024-11-28 12:48:12,shipped,463.58
6204,147,2025-07-17 02:18:06,shipped,318.32
6205,34,2024-12-04 20:13:08,completed,298.04
6206,136,2024-11-08 19:24:32,completed,130.07
6207,127,2025-03-11 02:56:10,shipped,127.65
6208,9,2025-05-09 00:43:15,cancelled,0.0
6209,149,2025-05-02 04:19:34,completed,198.39
6210,33,2025-03-25 01:20:17,completed,39.62
6211,79,2024-08-29 13:51:16,completed,358.93
6212,8,2025-03-17 20:56:10,completed,238.31
6213,122,2024-11-15 16:25:43,completed,460.02
6214,88,2025-06-14 15:54:06,shipped,334.94
6215,91,2024-10-24 17:42:11,completed,139.19
6216,101,2025-05-25 04:40:48,completed,63.1
6217,8,2025-02-25 01:19:25,completed,385.09
6218,31,2025-02-23 09:51:15,completed,205.62
6219,140,2025-06-28 18:05:16,completed,436.35
6220,12,2025-06-19 21:20:43,completed,266.4
6221,102,2025-05-25 10:26:08,shipped,31.05
6222,100,2024-10-29 06:34:03,completed,395.6
6223,138,2025-05-13 14:22:01,completed,337.39
6224,82,2025-05-28 22:56:16,completed,76.74
6225,41,2025-06-16 19:21:37,completed,282.3
6226,139,2025-01-25 03:17:54,completed,406.04
6227,77,2025-05-28 05:14:31,shipped,358.45
6228,128,2024-10-19 16:54:13,preparation,499.42
6229,145,2024-12-31 11:18:57,cancelled,0.0
6230,21,2024-12-22 23:21:54,cancelled,0.0
6231,56,2024-09-05 03:13:57,completed,365.97
6232,104,2025-04-27 12:04:16,preparation,378.06
6233,34,2025-03-28 18:58:10,shipped,416.98
6234,8,2025-03-08 04:56:37,completed,438.69
6235,58,2024-09-20 04:33:51,completed,49.23
6236,97,2025-03-04 03:31:41,completed,289.7
6237,31,2024-10-31 22:02:58,completed,61.4
6238,130,2025-04-03 08:11:27,completed,300.15
6239,63,2025-05-01 01:30:56,cancelled,0.0
6240,52,2025-02-19 18:56:33,shipped,107.38
6241,50,2024-09-29 20:58:37,completed,70.13
6242,99,2024-09-08 09:06:47,completed,357.76
6243,99,2024-09-27 00:32:03,completed,218.83
6244,89,2025-01-08 07:18:03,completed,269.91
6245,67,2025-03-30 18:54:41,completed,252.81
6246,100,2025-07-18 04:36:49,completed,49.86
6247,84,2024-09-29 06:16:05,completed,376.34
6248,150,2024-10-08 23:12:43,shipped,133.46
6249,58,2025-05-18 23:48:57,completed,482.61
6250,43,2025-01-06 07:20:40,completed,84.54
6251,129,2025-05-19 16:43:08,shipped,442.22
6252,99,2025-01-10 17:49:49,shipped,84.39
6253,110,2025-01-15 01:14:54,completed,83.98
6254,54,2024-11-20 02:13:08,completed,98.4
6255,130,2024-10-14 07:19:00,preparation,309.8
6256,97,2024-08-13 17:53:09,preparation,263.06
6257,36,2025-01-07 05:25:55,completed,498.52
6258,4,2025-06-05 20:21:51,completed,348.91
6259,29,2024-09-01 21:59:28,completed,115.96
6260,6,2025-05-19 15:23:29,shipped,296.78
6261,64,2024-08-05 00:00:40,completed,65.17
6262,100,2024-07-28 06:27:43,shipped,293.19
6263,5,2025-07-10 18:09:09,completed,57.91
6264,148,2024-12-14 08:32:24,cancelled,0.0
6265,29,2025-06-22 10:56:23,shipped,72.12
6266,39,2024-10-24 11:36:28,shipped,316.29
6267,129,2025-04-16 23:27:18,completed,102.85
6268,39,2024-10-31 18:26:18,shipped,236.67
6269,58,2024-08-22 21:04:04,preparation,298.42
6270,41,2024-09-09 03:58:02,completed,247.92
6271,23,2025-01-22 07:04:51,completed,78.64
6272,103,2025-02-27 07:27:19,completed,158.28
6273,61,2025-01-08 12:43:14,completed,447.44
6274,81,2025-06-17 09:08:49,completed,457.47
6275,45,2025-01-11 21:09:56,preparation,451.03
6276,91,2025-05-20 23:51:27,completed,355.87
6277,127,2024-11-01 22:20:38,shipped,216.67
6278,119,2025-02-13 07:44:29,completed,233.74
6279,110,2025-05-29 08:59:15,completed,475.32
6280,79,2025-01-26 10:47:53,completed,294.59
6281,7,2025-01-15 03:30:24,shipped,281.94
6282,2,2025-02-06 02:21:23,completed,140.86
6283,25,2024-09-03 03:55:56,shipped,327.72
6284,3,2025-03-04 19:29:28,completed,473.75
6285,68,2024-12-14 18:36:05,shipped,164.39
6286,70,2024-08-01 12:58:44,shipped,100.09
6287,105,2024-10-19 12:04:46,completed,129.21
6288,88,2025-06-14 22:54:00,completed,494.22
6289,100,2024-10-16 01:16:18,completed,295.27
6290,25,2024-09-23 15:07:02,completed,41.81
6291,85,2025-02-13 20:33:22,completed,432.09
6292,101,2025-03-23 01:14:00,shipped,383.65
6293,89,2024-08-10 04:12:52,completed,76.3
6294,78,2024-07-28 00:38:54,completed,184.24
6295,128,2025-05-02 00:47:48,completed,277.05
6296,24,2024-11-29 07:31:09,shipped,474.93
6297,43,2024-07-22 12:42:32,cancelled,0.0
6298,23,2025-06-17 21:59:07,completed,148.36
6299,28,2025-02-09 12:34:30,completed,437.67
6300,114,2024-12-29 12:29:12,completed,335.84
6301,75,2025-02-25 23:57:21,completed,167.0
6302,140,2025-03-25 10:25:03,completed,321.96
6303,92,2025-01-30 13:42:02,cancelled,0.0
6304,123,2024-09-23 13:18:30,completed,430.77
6305,109,2025-05-05 08:07:46,completed,498.18
6306,100,2025-01-17 01:19:03,completed,358.59
6307,146,2025-07-08 12:08:07,completed,357.73
6308,13,2024-10-01 00:56:34,completed,206.5
6309,75,2025-06-07 15:50:15,completed,95.04
6310,50,2024-11-08 14:37:40,completed,32.42
6311,45,2024-09-12 04:01:22,completed,303.07
6312,4,2025-04-23 11:05:53,completed,455.89
6313,91,2024-11-19 20:34:37,preparation,170.3
6314,84,2024-09-26 05:45:55,completed,256.57
6315,85,2025-06-08 02:58:51,shipped,316.27
6316,85,2025-01-20 22:29:39,cancelled,0.0
6317,85,2025-02-08 07:19:29,completed,67.96
6318,118,2024-07-27 15:51:08,completed,102.94
6319,118,2025-01-01 02:58:33,completed,346.85
6320,75,2025-01-02 13:04:09,completed,100.53
6321,102,2025-06-11 19:35:28,completed,107.91
6322,80,2025-05-03 16:56:39,completed,481.06
6323,65,2025-02-20 22:52:46,shipped,178.25
6324,72,2024-12-02 02:57:49,preparation,39.85
6325,93,2024-08-01 16:17:31,completed,53.67
6326,19,2024-11-27 08:23:34,completed,229.15
6327,92,2024-10-20 02:56:28,completed,488.98
6328,34,2025-05-07 15:00:03,preparation,187.25
6329,23,2024-10-18 19:49:42,shipped,170.76
6330,139,2024-08-03 15:48:13,completed,364.7
6331,2,2025-01-08 00:08:58,preparation,350.15
6332,2,2024-12-11 18:17:11,cancelled,0.0
6333,119,2025-05-30 08:02:08,completed,358.8
6334,139,2025-05-12 20:32:39,completed,156.88
6335,56,2025-02-03 04:15:41,cancelled,0.0
6336,84,2025-06-28 03:21:54,preparation,397.78
6337,63,2024-07-21 01:05:32,shipped,183.68
6338,137,2024-08-26 21:10:09,shipped,128.34
6339,77,2025-02-17 03:30:49,shipped,451.07
6340,74,2025-06-29 11:10:56,completed,178.38
6341,81,2025-07-04 13:35:28,shipped,52.76
6342,133,2025-05-30 08:41:11,shipped,124.1
6343,31,2024-09-19 13:24:57,completed,48.13
6344,13,2024-12-13 20:51:04,completed,391.67
6345,79,2025-07-02 22:46:04,completed,216.78
6346,107,2025-05-09 21:59:03,completed,460.06
6347,74,2025-03-30 08:38:30,completed,176.13
6348,111,2024-12-09 09:03:31,completed,445.77
6349,40,2025-05-06 12:58:56,preparation,114.39
6350,26,2025-07-12 13:21:20,shipped,467.79
6351,111,2025-04-26 07:56:15,preparation,191.23
6352,50,2024-10-29 14:44:03,completed,352.12
6353,132,2025-06-15 02:43:41,completed,356.52
6354,88,2025-01-08 14:41:30,shipped,69.61
6355,12,2024-12-31 01:31:00,completed,223.17
6356,97,2024-12-03 11:49:17,completed,109.43
6357,83,2025-02-24 14:21:20,completed,192.95
6358,23,2025-01-19 09:48:22,cancelled,0.0
6359,114,2024-10-31 04:40:52,completed,197.68
6360,48,2025-06-29 17:26:12,shipped,301.83
6361,20,2025-06-29 05:44:20,cancelled,0.0
6362,56,2025-01-26 19:02:31,completed,499.89
6363,70,2024-11-03 23:51:29,shipped,258.06
6364,44,2025-04-21 15:34:16,completed,193.96
6365,147,2025-02-05 19:47:01,completed,187.55
6366,26,2024-12-13 13:54:20,completed,136.09
6367,66,2025-05-22 23:23:59,shipped,170.7
6368,114,2024-10-03 08:41:05,cancelled,0.0
6369,90,2024-07-28 16:48:48,completed,206.26
6370,121,2024-10-01 21:13:28,completed,66.15
6371,149,2025-03-21 23:31:39,shipped,135.21
6372,69,2025-03-05 12:08:20,completed,451.22
6373,125,2025-05-10 16:43:11,completed,109.56
6374,124,2024-10-01 05:14:22,completed,44.87
6375,18,2025-03-09 12:38:30,completed,72.28
6376,106,2025-02-17 07:07:00,completed,305.66
6377,67,2025-07-15 16:57:49,completed,67.27
6378,129,2025-01-19 13:22:15,shipped,151.08
6379,46,2024-11-01 01:06:17,completed,446.95
6380,34,2025-04-27 09:05:46,shipped,360.26
6381,98,2025-06-12 18:58:10,preparation,324.18
6382,81,2024-11-09 18:03:35,completed,400.58
6383,43,2024-12-14 02:16:49,completed,459.66
6384,100,2025-03-01 15:12:48,shipped,294.95
6385,145,2025-03-30 14:53:32,completed,408.44
6386,6,2025-04-11 23:47:03,completed,300.82
6387,132,2025-01-29 10:10:29,cancelled,0.0
6388,10,2025-02-28 05:44:36,cancelled,0.0
6389,130,2024-08-01 07:01:35,completed,295.38
6390,1,2025-06-28 20:48:52,completed,392.97
6391,24,2024-12-21 14:37:45,completed,152.69
6392,68,2025-03-06 00:25:48,completed,38.06
6393,146,2025-03-24 08:10:51,completed,398.57
6394,140,2025-06-03 21:10:58,shipped,221.24
6395,120,2025-02-15 04:42:24,shipped,147.52
6396,117,2025-04-16 06:45:36,completed,299.49
6397,51,2025-03-13 16:45:52,completed,289.14
6398,57,2025-06-22 15:35:40,completed,114.47
6399,41,2024-08-10 23:50:46,completed,441.84
6400,104,2025-03-24 00:38:57,shipped,51.71
6401,46,2024-08-09 04:59:34,cancelled,0.0
6402,146,2025-01-05 18:22:33,completed,83.3
6403,27,2024-09-08 18:49:19,completed,470.37
6404,73,2024-12-08 06:06:37,cancelled,0.0
6405,26,2024-12-27 17:37:49,shipped,380.81
6406,73,2024-11-06 15:28:11,completed,47.54
6407,53,2025-04-22 11:40:46,cancelled,0.0
6408,72,2024-12-24 16:00:41,preparation,332.73
6409,89,2024-10-03 05:35:24,completed,224.93
6410,72,2025-04-06 13:36:08,shipped,259.4
6411,126,2024-09-29 10:45:49,completed,145.98
6412,147,2025-02-03 14:32:31,shipped,416.37
6413,112,2025-04-16 13:58:52,completed,54.3
6414,130,2025-01-22 18:07:58,completed,27.45
6415,33,2025-03-09 04:58:00,completed,164.88
6416,88,2024-08-24 10:38:13,completed,143.59
6417,37,2024-11-24 15:47:39,shipped,308.18
6418,79,2025-05-21 04:56:18,cancelled,0.0
6419,8,2024-09-24 15:56:59,completed,448.6
6420,133,2024-11-27 02:05:53,completed,162.33
6421,95,2025-06-27 01:03:44,completed,118.99
6422,126,2024-09-06 02:14:25,completed,111.24
6423,142,2024-09-27 15:58:24,completed,51.52
6424,56,2025-03-12 20:32:49,completed,26.87
6425,143,2025-03-18 22:46:52,completed,70.36
6426,67,2024-08-04 19:12:41,completed,492.41
6427,111,2024-08-08 12:08:13,completed,496.75
6428,112,2025-04-13 19:36:38,completed,139.5
6429,142,2024-11-20 14:53:37,completed,436.33
6430,68,2025-02-19 01:07:22,completed,55.22
6431,109,2025-05-31 16:58:42,completed,44.76
6432,47,2024-11-25 20:20:21,completed,361.49
6433,34,2025-01-18 13:53:39,completed,400.7
6434,29,2024-11-23 00:26:55,completed,244.89
6435,66,2025-07-17 11:37:26,completed,391.81
6436,136,2025-01-04 00:27:56,completed,453.83
6437,4,2024-11-23 06:14:52,preparation,493.36
6438,101,2025-06-12 03:42:25,preparation,374.31
6439,35,2024-09-28 00:14:10,completed,84.93
6440,115,2024-08-27 16:53:24,completed,264.36
6441,114,2025-06-28 07:13:25,shipped,253.11
6442,142,2024-08-12 22:48:47,shipped,343.74
6443,50,2024-08-10 20:08:04,completed,458.18
6444,113,2025-06-30 05:53:31,completed,396.67
6445,35,2025-04-26 08:49:53,completed,35.24
6446,43,2025-01-14 09:54:12,completed,125.9
6447,44,2025-02-14 02:23:59,completed,39.42
6448,56,2025-07-05 02:59:46,completed,486.62
6449,125,2024-12-25 23:10:28,completed,134.42
6450,68,2025-05-31 21:16:43,completed,68.95
6451,136,2024-12-22 21:08:46,completed,401.72
6452,14,2024-07-23 10:44:55,completed,241.64
6453,142,2025-05-16 14:31:31,shipped,326.66
6454,109,2025-04-23 08:22:26,shipped,325.49
6455,92,2025-01-01 19:47:40,completed,371.77
6456,39,2025-02-14 14:04:15,completed,72.36
6457,117,2025-04-23 11:04:32,completed,169.41
6458,40,2024-09-30 05:02:00,shipped,183.41
6459,92,2024-12-19 11:32:56,shipped,301.36
6460,70,2025-04-20 18:51:32,completed,244.04
6461,45,2025-06-16 21:27:10,completed,114.06
6462,19,2024-11-13 10:46:48,cancelled,0.0
6463,116,2024-11-29 16:02:37,completed,370.31
6464,24,2024-09-25 11:31:15,shipped,133.03
6465,74,2025-01-02 03:33:29,completed,149.26
6466,10,2024-12-11 10:37:38,shipped,179.21
6467,76,2025-02-18 02:37:52,completed,32.12
6468,2,2024-08-04 16:43:25,completed,187.69
6469,40,2025-02-20 15:59:11,completed,467.15
6470,22,2024-11-05 17:33:34,preparation,336.26
6471,99,2025-03-18 12:24:57,preparation,423.87
6472,42,2024-08-04 08:46:52,shipped,237.87
6473,43,2025-07-17 18:11:19,completed,133.56
6474,47,2024-09-15 02:22:15,completed,170.13
6475,108,2024-08-16 00:41:29,completed,78.41
6476,147,2024-08-09 22:10:22,completed,345.27
6477,9,2025-02-11 03:20:06,completed,480.09
6478,115,2025-04-25 03:14:51,completed,364.25
6479,41,2025-03-29 17:53:56,preparation,400.43
6480,37,2025-06-13 11:53:30,completed,396.9
6481,131,2024-08-11 17:17:14,preparation,264.22
6482,9,2025-02-03 15:42:47,completed,42.81
6483,105,2025-01-31 23:31:20,completed,113.48
6484,105,2025-02-11 14:26:02,completed,271.99
6485,65,2024-08-31 01:56:36,completed,213.42
6486,4,2025-01-17 00:04:52,completed,47.87
6487,55,2024-09-01 10:34:38,completed,170.6
6488,148,2025-04-04 20:41:44,completed,220.12
6489,113,2024-07-25 06:51:28,cancelled,0.0
6490,39,2024-07-30 01:15:22,completed,465.48
6491,125,2025-06-12 05:38:25,completed,156.22
6492,65,2024-12-27 00:19:19,shipped,375.66
6493,149,2025-02-26 20:27:31,preparation,497.15
6494,143,2025-04-24 05:04:37,completed,99.53
6495,84,2025-01-05 13:56:58,completed,418.42
6496,28,2025-05-16 12:01:15,completed,277.87
6497,37,2025-05-08 04:01:01,completed,460.74
6498,97,2025-03-07 16:32:32,completed,123.41
6499,136,2024-10-24 07:02:48,shipped,227.57
6500,36,2024-11-16 14:41:21,shipped,479.93
